11421	13
11430	12
114391	1
11449	7
11458	11
11467	7
11476	13
11485	11
11494	9
1150	1219
11502	6
11511	11
11520	14
11539	9
115417	1
11548	6
11557	9
11566	13
115741	1
11575	12
115804	1
11584	5
11593	7
11601	6
11610	9
11629	7
11638	9
11647	9
11656	5
11665	10
11674	4
11683	5
1169	1192
11692	13
11700	8
11719	6
11728	13
11737	8
11746	6
11755	6
11764	5
11773	4
1178	1244
11782	13
11791	15
11809	12
11818	9
11827	7
11836	10
11845	6
11854	7
118595	1
11863	9
1187	1163
11872	5
11881	10
11890	4
119053	1
11908	7
11917	8
11926	10
119279	1
11935	15
119404	1
11944	9
119477	1
119503	1
11953	5
1196	1191
11962	12
11971	7
119774	1
11980	7
119981	1
11999	9
12	1155988
12006	10
12015	9
12024	7
12033	8
1204	1127
12042	9
120475	1
12051	4
12060	3
12079	7
12088	10
12097	16
12105	5
12114	7
12123	4
1213	1161
12132	10
12141	10
12150	9
12169	9
12178	8
12187	7
121942	1
12196	7
122	55243
12204	9
12213	6
1222	1061
122202	1
12222	5
12231	4
122310	1
122356	1
122374	1
12240	7
12259	4
12268	4
12277	8
12286	10
12295	8
122950	1
12303	11
1231	1021
12312	5
12321	6
12330	6
12349	11
12358	10
12367	5
123706	1
12376	6
12385	8
12394	7
1240	1055
12402	12
12411	8
12420	4
124200	1
124354	1
124372	1
12439	5
124435	1
124444	1
12448	8
12457	12
12466	5
12475	7
12484	11
12493	10
12501	5
12510	10
12529	5
12538	8
125380	1
12547	12
12556	6
12565	3
12574	5
12583	2
1259	994
12592	8
12600	10
12619	7
12628	12
126343	1
12637	13
12646	7
12655	4
12664	7
12673	5
1268	1004
12682	4
12691	5
12709	7
127108	1
127153	1
12718	3
127225	1
12727	8
12736	5
12745	3
12754	5
12763	5
1277	1007
12772	7
12781	11
127829	1
12790	3
12808	7
12817	3
12826	3
12835	7
128413	1
12844	12
12853	7
1286	947
12862	9
12871	7
12880	3
12899	5
12907	3
12916	11
12925	6
129278	1
12934	9
12943	6
1295	975
12952	9
12961	12
12970	4
12989	9
12998	11
13005	10
13014	7
13023	4
1303	926
13032	4
13041	4
13050	3
13069	9
13078	5
13087	7
13096	8
131	51043
131004	1
13104	7
13113	3
1312	917
13122	6
131248	1
131266	1
13131	6
13140	9
13159	11
13168	2
13177	4
13186	9
13195	6
13203	6
1321	937
13212	7
13221	7
13230	7
13249	8
13258	9
13267	4
13276	4
13285	5
13294	6
1330	899
13302	7
13311	3
133192	1
13320	2
13339	6
133435	1
133453	1
13348	8
13357	2
13366	9
13375	5
13384	16
133840	1
13393	10
133985	1
13401	4
134029	1
13410	5
13429	4
13438	7
13447	8
13456	8
13465	3
13474	5
13483	10
1349	846
13492	7
13500	8
13519	4
13528	5
13537	10
13546	4
13555	8
13564	6
13573	6
135730	1
1358	807
13582	6
13591	9
13609	2
13618	9
136225	1
13627	6
136324	1
13636	5
13645	7
13654	6
13663	8
1367	857
13672	2
13681	7
13690	6
136982	1
13708	4
13717	5
13726	5
13735	3
13744	2
13753	7
1376	871
13762	3
13771	9
13780	5
13799	6
13807	4
13816	5
138179	1
13825	6
13834	7
13843	7
1385	855
13852	1
13861	10
13870	7
138809	1
13889	5
13898	2
13906	8
13915	6
13924	9
13933	5
1394	764
13942	1
139501	1
13951	2
13960	7
13979	4
13988	4
13997	6
140	47118
14004	7
14013	9
1402	851
14022	5
14031	7
14040	5
14059	7
14068	1
14077	1
14086	6
14095	7
14103	3
141058	1
1411	809
14112	4
14121	6
14130	9
14149	5
14158	11
14167	7
14176	3
141841	1
14185	8
14194	2
1420	790
14202	8
14220	6
14239	4
14248	11
14257	3
14266	7
14275	4
14284	5
14293	4
14301	7
14310	5
14329	2
14338	2
14347	7
14356	5
14365	5
14374	3
14383	3
1439	795
14392	7
14400	3
144073	1
144172	1
14419	6
14428	11
14437	11
14446	5
14455	6
14464	8
14473	5
1448	811
14482	2
144820	1
14491	1
14509	7
14518	7
14527	12
14536	6
14545	4
14554	5
14563	6
1457	741
14572	6
14581	11
14590	5
145900	1
14608	7
14617	4
14626	6
14635	2
14644	5
14653	4
1466	857
14662	4
14671	6
14680	8
14699	2
14707	6
14716	6
14725	8
14734	2
14743	4
1475	768
14752	7
14761	3
14770	8
14789	3
14798	6
148051	1
14806	5
14815	6
14824	10
14833	5
1484	699
14842	7
14851	4
14860	3
148772	1
14879	6
14888	5
148961	1
14897	6
14905	5
14914	7
14923	3
1493	678
14932	4
14941	5
14950	4
14969	8
14978	6
14987	2
14996	5
15003	5
1501	722
15012	6
15021	8
15030	4
15049	3
150490	1
15058	2
15067	7
15076	8
15085	11
150850	1
15094	7
1510	675
15102	3
15111	5
15120	6
15139	6
15148	2
15157	2
15166	5
15175	4
15184	5
15193	6
15201	3
15210	1
152245	1
15229	3
15238	4
15247	6
15256	2
15265	4
15274	4
15283	4
1529	733
15292	5
15300	4
15319	3
15328	3
15337	7
15346	4
15355	10
15364	6
15373	7
1538	691
15382	4
15391	5
15409	3
15418	6
15427	2
15436	7
154360	1
154388	1
154405	1
15445	6
15454	3
15463	5
1547	640
15472	9
15481	1
15490	2
15508	4
15517	3
15526	6
15535	5
15544	3
15553	5
1556	666
15562	3
15571	9
15580	4
155954	1
15599	5
15607	3
15616	7
15625	1
15634	4
15643	4
1565	673
15652	3
156593	1
15661	2
15670	3
15689	4
156962	1
15698	4
15706	4
15715	1
15724	4
15733	5
1574	653
15742	6
15751	4
15760	4
15779	11
15788	8
15797	7
15805	3
15814	6
15823	6
1583	655
15832	1
15841	5
15850	2
158672	1
15869	6
15878	5
158834	1
15887	2
15896	5
159	40117
15904	3
15913	8
1592	632
15922	2
15931	5
15940	4
15959	9
15968	5
15977	2
15986	3
159860	1
15995	4
1600	645
16002	8
16011	4
16020	1
16039	5
16048	3
16057	6
16066	3
16075	5
16084	3
16093	6
16101	3
16110	5
16129	5
16138	4
16147	2
161515	1
161533	1
16156	4
16165	3
16174	4
16183	1
1619	654
16192	6
161993	1
16200	3
16219	5
16228	11
16237	4
16246	6
16255	3
16264	3
16273	8
1628	586
16282	7
16291	3
16309	5
16318	4
16327	5
16336	3
16345	7
16354	5
16363	3
1637	586
16372	1
16381	1
16390	2
16408	6
164116	1
16417	3
164189	1
16426	4
16435	7
16444	4
16453	5
1646	584
16462	4
16471	5
16480	3
16499	7
16507	2
165115	1
16516	5
16525	4
16543	5
1655	611
16552	2
16561	6
165683	1
16570	3
16589	1
16598	5
16606	3
166123	1
16615	2
16624	5
16633	2
1664	593
16642	4
16651	4
16660	5
16679	5
166871	1
16688	2
166907	1
16697	1
16705	3
167069	1
16714	6
16723	4
1673	566
16732	1
16741	5
16769	5
16778	2
16787	4
16796	4
168	36871
16804	1
16813	5
1682	543
16822	7
16831	6
16840	3
16859	11
168617	1
16868	2
16877	3
16886	3
16895	5
16903	1
1691	558
16912	6
16921	1
16930	8
16949	5
16958	4
16967	4
16976	2
16985	1
16994	2
17001	2
17010	3
17029	3
17038	3
17047	2
17056	4
17074	3
17083	2
1709	545
17092	2
17100	3
17119	7
17128	1
17137	8
17146	3
17155	5
17164	2
17173	5
1718	513
17182	7
17191	5
17209	1
172153	1
17218	3
17227	1
17236	6
17245	3
17254	4
17263	4
1727	561
17281	4
17290	2
17308	2
17317	3
17326	1
173332	1
17335	3
17344	3
17353	4
1736	537
17362	5
17371	2
17380	4
17399	6
17407	5
17416	2
17425	3
17434	5
17443	3
1745	514
17452	2
17461	4
17470	4
17489	2
17498	5
17506	5
17515	2
17524	3
17533	6
1754	482
17542	2
17551	2
17560	1
17579	5
17588	1
17597	2
17605	6
17614	1
17623	2
1763	505
17632	4
17641	3
17650	5
17669	3
17678	1
17687	5
17696	3
177	34302
17704	5
17713	1
1772	505
17722	1
17731	5
17740	2
177428	1
177572	1
17759	2
17768	1
17777	4
17786	2
17795	3
17803	1
178067	1
1781	521
17812	4
17821	1
17830	5
17849	1
17858	2
17867	1
178670	1
17876	1
17885	4
17894	5
1790	493
17902	2
17911	3
17920	1
17939	3
17948	3
17957	3
17966	2
17975	2
17984	6
17993	2
18000	2
18019	3
18028	3
18037	6
18046	3
18055	4
18064	1
18073	2
1808	485
18082	3
18091	1
18109	3
18118	4
18127	4
18136	1
18154	4
18163	4
1817	514
18172	6
18181	2
18190	4
18208	4
18217	2
18226	2
18235	6
18253	5
1826	459
18262	2
18271	1
18280	5
18299	8
18307	2
18316	4
18325	5
18334	6
18343	6
1835	501
18352	8
18361	9
18370	4
18389	3
18398	6
18406	1
184123	1
18415	2
18424	2
18433	4
1844	490
18442	3
184457	1
18451	7
18460	1
18479	2
18488	2
18497	6
18505	5
18514	2
18523	5
1853	476
18532	4
18541	1
18550	3
18569	2
18578	2
18587	2
18596	5
186	31529
18604	2
18613	3
1862	477
18622	2
18631	3
18640	1
186446	1
18659	4
18668	3
18677	3
18686	3
186897	1
18695	2
18703	2
1871	457
18712	2
18721	2
18730	5
18749	1
18758	3
18767	1
18785	4
18794	3
1880	468
18811	3
18820	3
18839	1
18848	2
18857	6
188570	1
18866	4
18884	2
18901	5
18910	2
18929	3
18938	2
18947	3
18956	3
18974	4
18983	4
1899	450
18992	2
19009	2
19018	2
19027	2
19036	2
19045	2
19063	3
1907	445
19072	4
190757	1
19081	6
19090	4
19108	1
19135	4
19144	4
19153	3
1916	456
19162	2
19171	4
191765	1
19180	5
19199	8
19207	1
19216	2
19225	2
19234	2
19243	2
1925	453
19252	3
19261	2
19270	2
19298	2
19306	4
193060	1
19315	1
19324	1
1934	433
19342	3
19351	3
19360	2
19379	5
19388	3
19397	3
19405	11
19414	2
19423	3
1943	393
19432	1
19441	1
19450	5
19469	7
19478	1
19487	2
19496	4
195	29364
19504	1
19513	3
1952	430
19522	2
19531	3
19540	3
19559	3
19568	3
19577	3
19595	4
19603	3
1961	395
19612	3
19621	6
19630	1
19649	1
19658	1
19667	1
19676	3
19685	8
19694	3
1970	398
19702	4
19711	1
19739	1
19748	4
19757	2
19766	1
197732	1
19775	2
19784	2
19793	5
19801	1
19810	3
198236	1
19829	3
19847	4
198470	1
19856	4
19865	3
19874	5
19883	2
1989	396
19892	2
19900	2
19919	2
19928	2
19937	4
19946	3
19955	2
19964	2
19973	3
1998	401
19982	1
19991	3
20007	1
20016	1
20025	4
20034	1
20043	5
2005	418
20052	1
20061	4
20070	2
20089	2
20098	3
20106	6
20115	3
20124	3
20133	4
2014	387
20142	4
20151	1
20160	3
201673	1
20179	3
20197	3
20214	4
20223	1
2023	380
20232	3
20241	1
20250	1
20269	1
20278	4
20287	1
20296	1
203	27436
20304	3
20313	6
2032	378
20322	1
20331	3
20340	3
20359	3
20368	3
20377	1
20386	2
20395	5
20403	2
2041	380
20412	3
20421	2
20430	3
20449	3
20467	1
20476	1
20485	3
20494	4
2050	404
20511	3
20520	3
20539	2
20548	2
20557	5
20566	2
20575	4
20584	2
205985	1
20601	2
20610	3
20629	1
20638	3
20647	2
20656	1
20665	4
20674	2
2069	366
20692	1
20700	4
20719	3
20728	3
20737	2
20746	2
20755	2
20764	2
20773	3
2078	374
20782	1
20809	1
20827	1
20836	3
20845	2
208487	1
20854	3
20863	3
2087	379
20872	1
20881	2
20917	4
20935	1
20944	1
20953	2
2096	371
20971	2
20980	1
20999	1
21	157243
21024	4
21033	3
2104	334
21042	2
21051	3
21060	1
21079	1
21088	2
210907	1
21105	1
21114	3
21123	6
2113	380
21132	4
21141	4
21169	4
21178	3
21187	1
21196	1
212	25646
21204	2
21213	3
2122	353
21222	1
21231	3
21240	3
21259	3
21268	4
21277	4
21286	2
21295	1
2131	332
21312	2
21330	4
21349	1
21358	5
21367	1
21376	2
21385	1
21394	2
2140	351
21402	4
21411	1
21420	1
21439	1
21457	3
21466	2
21475	3
21510	1
21529	2
21538	2
21547	2
21556	2
215588	1
21565	1
21574	2
215768	1
21583	2
2159	320
21592	3
21628	4
21637	3
21646	2
21655	2
21664	1
21673	1
2168	339
21682	2
21691	2
21709	2
21718	3
21727	1
21736	1
21745	3
21763	4
2177	344
21772	3
21781	4
21790	1
217991	1
21808	4
21817	3
21826	8
2186	294
21871	3
21880	1
21899	1
21907	1
219188	1
21925	2
21934	6
21943	1
2195	323
21952	5
21961	3
21970	2
219872	1
21989	2
21998	2
22014	1
22023	1
2203	320
22032	3
22050	1
22069	2
22078	2
22087	2
220924	1
221	23938
22104	1
22113	8
2212	319
22122	1
22131	1
22140	4
221428	1
22159	1
22177	1
22186	1
22195	2
2221	317
22212	4
22221	4
22230	1
22249	2
22258	1
22267	1
22276	1
22285	1
22294	1
2230	348
22302	2
22311	2
22320	5
223237	1
22339	2
22348	2
22357	1
22366	3
22375	1
22384	2
22393	4
22401	1
22410	3
22429	2
224371	1
22438	1
22447	1
22456	1
22465	2
22474	2
22483	1
2249	357
22500	2
22519	4
22528	3
22537	4
22546	1
22555	1
22564	2
22573	1
2258	323
22591	1
22609	2
22618	1
22627	2
22636	3
22645	4
22654	4
22663	3
2267	303
22672	3
22681	2
22690	1
22708	2
22717	4
22726	2
22735	3
22744	1
22753	2
2276	300
22762	3
22771	2
22799	1
22807	2
22825	1
22834	2
22843	1
2285	303
22861	2
22870	2
22889	1
22898	2
22915	4
22933	2
2294	286
22942	1
22951	3
22960	3
22979	1
22988	1
22997	3
230	22404
23004	2
23013	1
2302	295
23022	4
23031	3
23040	2
23059	7
23068	3
23077	1
23086	1
23095	1
23103	2
2311	298
23121	1
23130	3
23158	1
23167	2
23176	1
23185	1
23194	2
2320	251
23202	2
23211	1
23220	3
23239	1
23248	1
23257	1
23266	2
23275	2
23284	1
23293	2
23338	2
23347	3
23356	3
23365	2
23374	1
23383	3
2339	269
23392	1
234000	1
23419	4
23437	2
23455	1
23464	2
23473	4
2348	277
23482	2
23509	2
23518	4
23536	3
23545	1
23554	1
23563	3
2357	262
23572	3
235748	1
23590	2
23608	4
23617	2
23626	1
23635	1
2366	262
23662	1
23671	1
23680	2
23699	1
23707	3
23716	2
23734	2
23743	2
2375	267
23752	3
23761	2
23770	1
23789	2
23806	3
23815	2
23833	2
2384	267
23842	2
23851	3
23860	2
23879	2
23888	3
23905	1
23914	3
23923	5
2393	275
23932	2
23950	3
239627	1
23969	3
23978	2
23987	2
24003	5
2401	260
24012	2
24021	2
24030	1
24049	1
24058	1
24067	1
24076	1
24085	1
24094	4
2410	265
24102	2
24120	1
24139	2
24148	1
24157	2
24166	2
24184	4
24193	1
24201	2
24210	3
24247	2
24256	3
24265	1
24274	1
2429	261
24292	2
24300	1
24319	2
24328	1
24337	2
24346	2
24355	1
24364	2
24373	2
2438	240
24391	2
24409	1
24418	2
24436	3
24445	1
244531	1
24454	1
24463	2
2447	270
24481	1
24490	2
244928	1
24508	2
24517	1
24526	3
24535	2
24553	3
2456	248
24562	2
24571	2
24580	2
24607	2
24616	1
24625	3
24634	3
24643	1
2465	270
24652	2
24661	2
24670	1
24698	2
24706	1
24733	2
2474	255
24742	2
24751	4
24760	1
24788	1
24797	1
24805	2
24814	3
2483	265
24832	1
248546	1
24869	1
24878	2
24887	2
24896	5
249	19854
24904	1
24913	1
2492	263
24922	3
24959	1
24968	5
24977	1
24986	1
2500	233
25011	2
25039	5
25048	1
25075	1
25084	1
25093	2
25110	2
25129	1
25138	1
25147	1
25156	1
25165	2
25174	3
25183	2
2519	208
25200	1
25219	2
25228	1
25237	1
25255	1
25264	3
25273	1
2528	249
25282	1
25309	3
25327	2
25336	2
25345	1
25354	2
25363	2
2537	243
25372	1
25390	2
25408	1
25417	2
25426	3
25435	5
25453	3
2546	261
25462	2
25471	3
25480	3
25499	2
25507	1
25516	2
25525	3
25534	1
25543	1
2555	238
25570	2
25589	2
25598	1
25615	1
25624	2
25633	2
2564	217
25642	2
25651	2
25660	1
25679	1
25688	2
25697	1
25705	3
25714	2
25723	3
2573	256
25732	4
25741	1
25778	3
25787	2
258	18506
25804	1
25813	3
2582	208
25822	2
25859	1
25886	2
2591	231
25912	3
259166	1
25930	2
25949	1
25967	1
25976	2
25985	2
25994	1
26001	1
26010	2
26029	1
26038	1
26047	2
26074	1
26083	1
2609	226
26100	2
26119	1
26128	2
26164	2
26173	2
2618	219
26209	1
262162	1
26218	2
26227	1
26236	1
26245	1
26254	1
26263	1
2627	221
26272	1
26317	1
26353	1
2636	208
26362	2
26399	1
26407	1
26416	2
26425	2
26434	1
2645	188
26452	1
26489	1
26506	3
26524	2
26533	2
2654	221
26542	2
26560	2
26579	1
26588	2
26597	3
26605	1
26614	1
26623	1
2663	195
26632	1
26678	4
26687	2
26696	1
267	17208
26713	1
2672	210
26731	2
26740	2
26759	2
26768	2
26786	1
26803	2
2681	201
26821	1
26849	1
26858	2
26867	3
26876	1
26885	1
26894	1
2690	188
26902	1
26911	1
26920	2
26939	1
26948	1
26957	4
26975	2
26993	1
27019	4
27028	1
27037	1
27046	2
27064	3
27073	2
2708	229
27082	2
27091	1
27109	2
27127	2
27136	2
27145	1
271522	1
27154	1
2717	223
27172	1
27181	1
27208	1
27217	1
27226	1
27235	2
27244	3
27253	3
2726	191
27262	1
272648	1
27271	1
27280	1
27299	3
27307	4
27325	3
27334	2
2735	221
27352	2
27361	1
27370	2
27406	1
27424	1
27433	2
274349	1
2744	190
27451	2
27460	2
27479	1
27488	1
27497	2
27505	1
27514	2
27523	2
2753	170
27532	2
27541	1
27550	1
27569	1
27578	1
27587	1
27596	1
276	16257
27604	2
27613	1
2762	183
27622	1
27631	1
27677	1
27686	2
27695	1
27703	1
2771	169
27730	1
27785	1
27794	1
2780	191
27820	1
27848	1
27884	1
27893	1
27929	1
279308	1
27938	1
27947	1
27956	1
27965	2
27974	2
2799	197
27992	3
28009	2
28018	2
28045	2
28054	1
28063	1
2807	212
28072	1
28081	1
28090	1
28108	2
28117	1
28135	2
2816	190
28162	2
28171	2
28180	1
28216	2
28243	1
2825	185
28270	1
28298	1
28315	2
28324	1
28333	1
2834	206
28351	1
28388	3
28405	4
28414	3
28423	1
2843	192
28432	2
28487	1
28496	2
285	15355
28513	1
2852	175
28568	2
28586	2
28595	2
28603	2
2861	166
28621	1
28630	2
28658	1
28667	1
2870	180
28702	1
28711	3
28720	1
28739	4
28748	1
28757	1
28766	3
28784	2
28801	1
28810	1
28829	1
28838	1
28847	5
28856	4
28865	1
28874	2
28883	1
2889	188
28892	2
28919	4
28928	1
28937	2
28946	1
28964	1
28973	1
2898	187
28982	2
28991	1
29008	1
29035	1
29053	2
2906	181
29071	2
29116	1
29125	1
29143	1
2915	180
29170	1
29198	1
29206	2
29224	1
2924	175
29242	1
29260	1
29279	1
29288	2
29297	2
29314	1
2933	165
29332	1
29369	1
29378	2
29396	2
294	15061
2942	194
29431	1
29468	1
294699	1
29486	1
2951	160
29521	2
29530	1
29549	1
29558	1
29567	2
29576	1
29585	1
29594	1
2960	199
29611	1
29620	1
29639	1
29648	2
29666	1
29675	1
29701	1
29710	1
29738	1
29747	1
29756	1
29774	1
29783	2
2979	171
29828	2
29855	1
29873	2
2988	162
29891	1
29909	2
29918	1
29963	1
2997	165
29972	1
29981	1
30	192932
30006	1
30015	1
30033	2
3004	188
30042	1
30051	1
30060	2
30079	1
30088	2
30105	2
30123	2
3013	169
30132	1
30141	1
30150	2
30169	1
30187	2
302	14109
30204	1
3022	161
30222	1
30259	1
30268	1
30277	1
30295	1
30303	2
3031	151
30312	2
30330	1
30349	1
30367	2
30385	3
30394	1
3040	168
30402	1
30439	1
30448	1
30457	1
30501	3
30529	1
30547	1
30574	1
30583	1
3059	163
30592	1
30600	3
30628	2
30637	1
30646	1
30655	1
3068	184
30682	1
30709	1
30718	2
30727	1
30736	2
30745	1
30754	2
3077	150
30808	1
30817	2
30826	1
30835	1
30844	1
30853	3
3086	160
30862	1
30907	1
30916	2
30925	3
30943	1
3095	151
30952	1
30970	1
30989	1
31005	1
3103	159
31041	1
31050	1
31069	2
31078	2
311	13506
31104	2
31113	2
3112	164
31122	1
31140	1
31159	2
31168	1
31186	1
31203	1
3121	160
31249	1
31267	1
312733	1
3130	162
31302	2
313039	1
31320	1
31339	1
31357	2
31366	1
31384	2
31393	1
31410	1
31429	2
314344	1
31438	1
31447	1
31465	1
314650	1
3149	163
31492	1
31519	1
31528	1
31555	1
31564	2
31573	1
3158	156
31582	2
31627	1
31636	2
31645	1
31654	1
31663	1
3167	160
31681	3
31726	1
31735	1
31744	1
3176	163
31762	2
31780	2
31799	1
31807	2
31816	1
31843	1
3185	150
31852	1
31889	1
31933	1
3194	152
31942	2
31951	1
31960	1
31997	1
320	13059
32013	1
3202	130
32059	1
32077	2
32086	4
32103	1
3211	143
32130	1
32149	1
32158	1
32167	2
32176	1
3220	166
32202	1
32211	2
32248	1
32257	1
32275	1
32293	1
32301	3
32310	2
32347	2
32374	1
3239	137
32400	1
32419	2
32437	1
32446	1
32455	2
32464	1
3248	138
32518	1
32527	1
32536	3
32545	1
3257	150
32608	3
32626	1
3266	143
32680	1
32725	1
32734	1
32743	1
3275	140
32770	1
32789	2
32806	1
3284	157
32842	1
32851	1
32860	4
32888	1
3293	142
32932	1
32941	2
32950	1
32969	1
32978	1
32987	1
3301	133
33012	1
33021	2
33030	1
33085	2
3310	144
33111	2
33120	2
33139	2
33166	1
33175	2
33201	1
33210	1
33229	2
33247	1
33256	2
33265	1
33274	1
33283	1
3329	132
33292	1
33346	1
33364	1
33373	2
3338	133
33409	1
33418	1
33427	1
33454	1
3347	127
33481	1
33490	2
33508	1
33535	1
33553	1
3356	124
33599	3
33616	1
33634	2
3365	134
33652	1
33661	1
33706	1
33715	2
33733	3
3374	134
33742	1
33751	1
33760	1
33805	1
33814	2
3383	140
33841	1
33850	1
33869	2
33878	1
33896	1
339	11490
33904	1
33913	1
3392	122
33931	1
33968	1
33986	1
33995	2
3400	123
34002	1
34020	1
34084	2
34093	1
34101	1
34110	1
34165	2
34174	1
34183	1
3419	129
34219	1
34228	1
34237	2
34264	2
34273	1
3428	138
34291	1
34318	2
34327	1
34345	1
3437	132
34381	1
34408	2
34417	1
34435	2
3446	119
34480	1
34499	1
34516	2
34543	1
3455	133
34561	1
34570	1
34606	1
34615	1
34633	1
3464	120
34642	1
34660	1
34679	1
34705	2
34723	1
3473	126
34732	1
34787	1
348	11012
34813	2
3482	119
34831	1
34840	1
34868	1
34877	1
34886	1
3491	118
34912	1
34921	1
34958	2
34967	1
34976	1
34994	1
35001	3
35010	1
35038	1
35065	3
35074	1
35083	1
3509	119
35119	1
35137	2
35146	1
35155	1
3518	124
35182	1
35209	1
35218	2
35227	1
35236	2
35263	1
3527	118
35290	1
35335	1
35344	1
35353	1
3536	133
35362	1
35371	1
35380	2
35407	2
35416	1
35425	1
3545	121
35489	3
35498	3
3554	124
35551	1
35560	1
35579	1
35588	1
35597	1
35614	1
35623	2
3563	130
35632	1
35669	1
357	10679
35713	2
3572	122
35740	1
35768	1
35786	1
3581	111
35812	2
35830	1
35849	1
35867	1
35876	1
3590	121
35911	3
35920	1
35939	2
35966	1
35984	1
36000	1
36028	1
36037	2
36064	1
3608	135
36118	2
36127	1
3617	116
36181	1
36190	1
36253	1
3626	102
36262	2
36271	1
36280	1
36307	1
36325	1
3635	112
36352	1
36361	1
36398	1
36424	1
3644	106
36479	2
3653	131
36541	1
36578	2
36587	1
36596	1
366	10000
36604	2
3662	113
36622	1
36640	1
36703	2
3671	117
36721	2
36758	1
36767	1
36776	1
36785	2
3680	117
36811	1
36848	2
36866	2
36910	1
36929	1
36947	1
36965	1
36983	1
3699	107
37036	1
37054	2
3707	97
37072	1
37108	1
37144	1
3716	108
37216	1
37225	1
37243	1
3725	104
37270	1
37298	1
37333	1
3734	98
37360	1
37379	1
37405	1
37423	1
3743	95
37432	1
37441	3
37487	1
375	9563
37504	2
37513	1
3752	103
37531	1
37595	1
37603	2
3761	94
3770	102
37739	3
37757	1
37801	2
37810	1
37838	2
37847	1
37874	1
3789	106
37892	1
37900	1
37928	1
37946	2
37973	1
3798	94
37982	1
38026	1
38035	2
3806	114
38099	2
38107	1
38116	1
38134	1
3815	102
38189	1
38198	1
38206	1
3824	95
38242	1
38251	1
38279	1
38297	1
38323	1
3833	97
38369	1
38378	1
383780	1
384	9221
38413	1
3842	87
38477	2
38486	2
3851	90
38512	1
38521	1
38549	1
38576	1
38585	1
3860	103
38602	1
38620	1
38657	1
38666	1
38710	1
38765	1
38774	1
3879	99
38846	2
38855	1
3888	102
38891	2
38909	1
38945	2
3897	99
38972	2
38990	1
39016	1
39034	4
3905	111
39052	1
39070	1
39089	1
3914	102
39160	1
39188	1
39205	1
39214	1
39223	1
3923	96
39232	1
39250	2
39278	1
39287	1
39296	1
393	8739
39304	1
39313	1
3932	88
39377	2
39395	1
39403	1
3941	78
39449	1
39458	1
39476	2
3950	86
39502	1
39539	3
39584	1
39593	1
39647	1
39665	2
3969	99
39719	1
39728	1
39737	1
39755	1
3978	102
39782	1
39827	1
39836	1
39854	1
3987	84
39953	1
3996	92
39971	1
39980	1
40023	1
4003	101
40050	1
401	8658
4012	94
40168	2
4021	84
40249	1
40258	1
40276	1
40285	1
4030	100
40357	1
40366	1
40401	1
40465	1
40474	1
4049	89
40492	1
40528	1
4058	91
40609	1
40627	1
4067	83
40672	4
40681	3
40690	1
40726	1
4076	80
40780	1
40799	1
40834	1
4085	89
40933	2
4094	87
410	8141
4102	91
41031	1
41040	1
41068	1
41077	1
4111	89
41112	1
41149	1
41158	2
4120	78
41211	1
41257	1
41266	1
41293	1
41338	1
41365	1
4139	86
41419	1
41446	1
41473	1
4148	65
41518	1
4157	94
41572	1
41590	1
41608	1
41635	2
4166	81
41707	1
41743	1
4175	78
41770	1
41806	1
41815	1
4184	93
41860	1
41888	1
4193	86
42003	1
4201	75
420193	1
42030	1
42049	1
4210	83
42111	1
42139	1
421651	1
42184	1
42229	1
